Timestamp,UptimeSeconds,CpuPercent,MemoryMB,ActivePlayers,PacketsReceived,PacketsSent,PacketsDropped
2026-01-10 23:20:48,60,23,0,15,58,11,1,965,1458,0
2026-01-10 23:21:48,120,23,0,13,57,39,2,4565,5210,0
2026-01-10 23:22:48,180,25,0,12,57,34,2,8166,8848,0
