Timestamp,UptimeSeconds,CpuPercent,MemoryMB,ActivePlayers,PacketsReceived,PacketsSent,PacketsDropped
2026-01-12 17:44:55,60,27,0,17,63,3,1,546,849,0
2026-01-12 17:49:50,60,13,0,2,59,04,1,1402,1711,0
2026-01-12 17:53:13,60,1,0,14,59,47,1,1057,1363,0
2026-01-12 18:12:31,60,13,0,21,58,42,1,1143,1452,0
